State Name,PC NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL,TOTAL
Odisha,Aska,Anita Subhadarshini,FEMALE,47,GENERAL,BJP,Lotus,346249,1793,348042
Odisha,Aska,Purna Chandra Nayak,MALE,29,SC,BSP,Elephant,8527,22,8549
Odisha,Aska,Pramila Bisoyi,FEMALE,70,GENERAL,BJD,Conch,552364,385,552749
Odisha,Aska,Rama Krushna Panda,MALE,47,GENERAL,CPI,Ears of Corn And Sickle,59889,89,59978
Odisha,Aska,Rajeeb Chandra Khadanga,MALE,45,GENERAL,AIFB,Lion,5984,3,5987
Odisha,Aska,Sankar Sahu,MALE,43,GENERAL,CPIM,Saw,5995,4,5999
Odisha,Aska,Chakradhar Sahu,MALE,62,GENERAL,IND,Apple,7733,5,7738
Odisha,Aska,K. Shyambabu Subudhi,MALE,83,GENERAL,IND,Bat,7470,6,7476
Odisha,Aska,NOTA,,,,NOTA,,17330,14,17344
Odisha,Berhampur,V.CHANDRASEKHAR NAIDU,MALE,52,GENERAL,INC,Hand,142372,260,142632
Odisha,Berhampur,CHANDRA SEKHAR SAHU,MALE,68,GENERAL,BJD,Conch,443145,698,443843
Odisha,Berhampur,TIRUPATHI RAO KARANAM,MALE,50,GENERAL,BSP,Elephant,8252,38,8290
Odisha,Berhampur,BHRUGU BAXIPATRA,MALE,44,GENERAL,BJP,Lotus,347302,1697,348999
Odisha,Berhampur,SRIHARI PATNAIK,MALE,61,GENERAL,OPD,Boat with Man and Sail,8293,11,8304
Odisha,Berhampur,SOMANATH BEHERA,MALE,40,GENERAL,SUCI(C),Glass Tumbler,8283,13,8296
Odisha,Berhampur,CHAKRADHAR SAHU,MALE,62,GENERAL,IND,Apple,7076,5,7081
Odisha,Berhampur,K. SHYAMBABU SUBUDHI,MALE,83,GENERAL,IND,Bat,8077,7,8084
Odisha,Berhampur,NOTA,,,,NOTA,,14363,18,14381
Odisha,Koraput,KAUSALYA HIKAKA,FEMALE,33,ST,BJD,Conch,366812,704,367516
Odisha,Koraput,JAYARAM PANGI,MALE,63,ST,BJP,Lotus,206153,2245,208398
Odisha,Koraput,BHASKAR MUTUKA,MALE,61,ST,BSP,Elephant,35668,96,35764
Odisha,Koraput,SAPTAGIRI SANKAR ULAKA,MALE,40,ST,INC,Hand,370434,695,371129
Odisha,Koraput,DAMODARA SABAR,MALE,67,ST,CPI(ML)(L),Flag with Three Stars,26112,5,26117
Odisha,Koraput,BANAMALI MAJHI,MALE,45,ST,APoI,Coat,18842,7,18849
Odisha,Koraput,RAJENDRA KENDRUKA,MALE,27,ST,CPIM,Saw,15826,1,15827
Odisha,Koraput,NOTA,,,,NOTA,,36525,36,36561
Punjab,Gurdaspur,SUNNY DEOL,MALE,59,GENERAL,BJP,Lotus,551177,7542,558719
Punjab,Gurdaspur,SUNIL JAKHAR,MALE,65,GENERAL,INC,Hand,474168,2092,476260
Punjab,Gurdaspur,PETER MASIH,MALE,37,GENERAL,AAAP,Broom,27401,343,27744
Punjab,Gurdaspur,ASHWANI KUMAR HAPPY,MALE,35,SC,CPI(ML)(L),Flag with Three Stars,2422,47,2469
Punjab,Gurdaspur,JASBIR SINGH,MALE,33,SC,BSP(A),Television,714,87,801
Punjab,Gurdaspur,PRITAM SINGH BHATTI,MALE,63,GENERAL,JanSP,Air Conditioner,1173,68,1241
Punjab,Gurdaspur,MANGAL SINGH,MALE,41,SC,DPI,Punching Machine,463,36,499
Punjab,Gurdaspur,YASH PAUL,MALE,30,SC,BMUP,Cot,643,23,666
Punjab,Gurdaspur,LAL CHAND KATARU CHAK,MALE,49,GENERAL,RMPOI,Pot,15210,64,15274
Punjab,Gurdaspur,AMANDEEP SINGH GHOTRA,MALE,39,GENERAL,IND,SHIP,880,8,888
Punjab,Gurdaspur,SUKRIT SHARDA,MALE,54,GENERAL,IND,CCTV Camera,1795,6,1801
Punjab,Gurdaspur,HARPREET SINGH,MALE,39,GENERAL,IND,BUCKET,772,28,800
Punjab,Gurdaspur,KARAM SINGH,MALE,42,SC,IND,Football,1053,12,1065
Punjab,Gurdaspur,KASIM DEEN,MALE,44,GENERAL,IND,Lady Finger,3130,6,3136
Punjab,Gurdaspur,PARAMPREET SINGH,MALE,25,GENERAL,IND,Car,2953,11,2964
Punjab,Gurdaspur,NOTA,,,,NOTA,,9474,86,9560
Punjab,Amritsar,HARDEEP SINGH PURI,MALE,67,GENERAL,BJP,Lotus,344049,1357,345406
Punjab,Amritsar,KULDIP SINGH DHALIWAL,MALE,58,GENERAL,AAAP,Broom,19800,287,20087
Punjab,Amritsar,GURJEET SINGH AUJLA,MALE,46,GENERAL,INC,Hand,444052,980,445032
Punjab,Amritsar,DASWINDER KAUR,FEMALE,55,GENERAL,CPI,Ears of Corn And Sickle,16278,57,16335
Punjab,Amritsar,SATNAM SINGH,MALE,30,SC,DPIN,Punching Machine,786,13,799
Punjab,Amritsar,KAWALJIT SINGH SAHOTA,MALE,39,SC,BSP(A),Television,733,41,774
Punjab,Amritsar,KEWAL KRISHAN,MALE,63,SC,BMUP,Cot,668,10,678
Punjab,Amritsar,GAGANDEEP KUMAR,MALE,37,GENERAL,SHS,Bow & Arrow,1186,7,1193
Punjab,Amritsar,LAKHWINDER SINGH SIDHU,MALE,58,SC,RPI(A),Key,1316,9,1325
Punjab,Amritsar,SARABJIT SINGH,MALE,44,SC,IND,Pen Stand,549,12,561
Punjab,Amritsar,SHAMSHER SINGH,MALE,45,GENERAL,IND,Dumbbells,508,6,514
Punjab,Amritsar,SANJEEV KUMAR,MALE,44,SC,IND,Road Roller,487,2,489
Punjab,Amritsar,SANDEEP SINGH,MALE,26,SC,IND,Lunch Box,1017,2,1019
Punjab,Amritsar,SHAM LAL GANDHIWADI,MALE,36,SC,IND,Kettle,3250,1,3251
Punjab,Amritsar,SUNIL KUMAR BHATTI,MALE,44,SC,IND,Shutter,702,1,703
Punjab,Amritsar,SUNIL KUMAR MATTU,MALE,32,SC,IND,Pot,3204,0,3204
Punjab,Amritsar,SHUBHAM KUMAR,MALE,25,SC,IND,COMPUTER,2310,1,2311
Punjab,Amritsar,SUMAN SINGH,MALE,37,SC,IND,Ludo,433,0,433
Punjab,Amritsar,SURJIT SINGH,MALE,62,SC,IND,CARPET,1607,2,1609
Punjab,Amritsar,HARJINDER SINGH,MALE,27,SC,IND,Rubber Stamp,539,2,541
Punjab,Amritsar,KASHMIR SINGH,MALE,60,SC,IND,Clip,467,2,469
Punjab,Amritsar,KABAL SINGH,MALE,58,GENERAL,IND,Brief Case,258,2,260
Punjab,Amritsar,GAUTAM,MALE,25,SC,IND,SHIP,380,1,381
Punjab,Amritsar,CHAND KUMAR,MALE,28,SC,IND,Pants,233,2,235
Punjab,Amritsar,CHAIN SINGH BAINKA,MALE,31,SC,IND,Football,445,2,447
Punjab,Amritsar,JASPAL SINGH,MALE,42,SC,IND,Door Handle,271,0,271
Punjab,Amritsar,BALWINDER SINGH,MALE,46,SC,IND,Pen Drive,334,1,335
Punjab,Amritsar,BAL KRISHAN,MALE,58,GENERAL,IND,Room Cooler,598,2,600
Punjab,Amritsar,MOHINDER SINGH,MALE,77,SC,IND,Sewing Machine,899,2,901
Punjab,Amritsar,MOHINDER SINGH NAMDHARI,MALE,70,GENERAL,IND,Harmonium,586,1,587
Punjab,Amritsar,NOTA,,,,NOTA,,8713,50,8763
Punjab,Khadoor Sahib,JASBIR SINGH GILL (DIMPA),MALE,48,GENERAL,INC,Hand,457990,1720,459710
Punjab,Khadoor Sahib,BIBI JAGIR KAUR,FEMALE,65,GENERAL,SAD,Scales,317690,1447,319137
Punjab,Khadoor Sahib,MANJINDER SINGH SIDHU,MALE,33,GENERAL,AAAP,Broom,13155,501,13656
Punjab,Khadoor Sahib,STEPHEN BHATTI,MALE,36,SC,SHS,Bow & Arrow,1891,348,2239
Punjab,Khadoor Sahib,SANTOKH SINGH (SUKH),MALE,44,GENERAL,HSS,DIAMOND,2495,46,2541
Punjab,Khadoor Sahib,SURJIT SINGH,MALE,51,SC,SLDP,Batsman,941,43,984
Punjab,Khadoor Sahib,KHAJAN SINGH,MALE,40,SC,NATJUP,Tractor Chalata Kisan,1438,18,1456
Punjab,Khadoor Sahib,PARAMJIT KAUR KHALRA,FEMALE,65,GENERAL,PUNEKP,Key,213550,939,214489
Punjab,Khadoor Sahib,PARWINDER SINGH,MALE,32,SC,DPIN,Punching Machine,1682,45,1727
Punjab,Khadoor Sahib,PURAN SINGH SHEIKH,MALE,64,SC,BSP(A),Television,2366,86,2452
Punjab,Khadoor Sahib,ONKAR SINGH UPPAL,MALE,30,SC,IND,SHIP,1145,16,1161
Punjab,Khadoor Sahib,SUKHWANT SINGH CHUSLEWARH,MALE,57,GENERAL,IND,HOCKEY & BALL,1030,22,1052
Punjab,Khadoor Sahib,SURJIT SINGH BHIKHIWIND,MALE,40,GENERAL,IND,Sewing Machine,1201,14,1215
Punjab,Khadoor Sahib,HARJIT KAUR,FEMALE,31,SC,IND,Bat,1296,45,1341
Punjab,Khadoor Sahib,JAGIR KAUR,FEMALE,48,SC,IND,Ear Rings,4295,16,4311
Punjab,Khadoor Sahib,PARAMJIT SINGH,MALE,37,SC,IND,BUCKET,5166,3,5169
Punjab,Khadoor Sahib,PARAMJIT KAUR KHAMBRA,FEMALE,42,SC,IND,Black Board,4917,26,4943
Punjab,Khadoor Sahib,PARMINDER SINGH HEERA KHALRA,MALE,38,GENERAL,IND,Apple,2177,4,2181
Punjab,Khadoor Sahib,MOHAN SINGH,MALE,29,SC,IND,CCTV Camera,1129,9,1138
Punjab,Khadoor Sahib,NOTA,,,,NOTA,,5082,48,5130
Punjab,Jalandhar,Santokh Singh Chaudhary,MALE,72,SC,INC,Hand,385449,263,385712
Punjab,Jalandhar,Charanjit Singh Atwal,MALE,82,SC,SAD,Scales,365934,287,366221
Punjab,Jalandhar,Justice (Retd.) Jora Singh,MALE,69,SC,AAAP,Broom,25382,85,25467
Punjab,Jalandhar,Balwinder Kumar,MALE,40,SC,BSP,Elephant,204712,71,204783
Punjab,Jalandhar,Urmilla,FEMALE,52,SC,ANC,Gramophone,1330,10,1340
Punjab,Jalandhar,Subhash Goria,MALE,45,SC,SHS,Bow & Arrow,2443,27,2470
Punjab,Jalandhar,Hari Mitter,MALE,49,SC,PPID,Basket containing Fruits,1188,3,1191
Punjab,Jalandhar,Gurupal Singh,MALE,50,SC,BHAPRAP,Ludo,492,8,500
Punjab,Jalandhar,Jagan Nath Bajwa,MALE,60,SC,HBP,Ganna Kisan,1428,2,1430
Punjab,Jalandhar,Tara Singh Gill,MALE,52,SC,BSP(A),Television,2458,5,2463
Punjab,Jalandhar,Parkash Chand Jassal,MALE,66,SC,RPI(A),Sewing Machine,683,1,684
Punjab,Jalandhar,Baljinder Sodhi,MALE,34,SC,NATJUP,Tractor Chalata Kisan,845,0,845
Punjab,Jalandhar,Ramesh Lal Kala,MALE,51,SC,BMUP,Cot,921,0,921
Punjab,Jalandhar,Opkar Singh Bakhshi,MALE,76,SC,IND,Apple,1087,1,1088
Punjab,Jalandhar,Amrish Kumar,MALE,54,SC,IND,Farmer Ploughing Within Square,1591,0,1591
Punjab,Jalandhar,Sukhdev Singh,MALE,53,SC,IND,HOCKEY & BALL,3154,0,3154
Punjab,Jalandhar,Kashmir Singh Ghugshore,MALE,40,SC,IND,Stool,4099,1,4100
Punjab,Jalandhar,Valmikacharaya Nitya Anand,MALE,68,SC,IND,Balloon,1856,2,1858
Punjab,Jalandhar,Neetu Shutteran Wala,MALE,35,SC,IND,Bat,856,0,856
Punjab,Jalandhar,NOTA,,,,NOTA,,12301,23,12324
Punjab,Hoshiarpur,SOM PARKASH,MALE,70,SC,BJP,Lotus,416711,4609,421320
Punjab,Hoshiarpur,KHUSHI RAM,MALE,68,SC,BSP,Elephant,128215,349,128564
Punjab,Hoshiarpur,Dr. RAVJOT SINGH,MALE,42,SC,AAAP,Broom,44207,707,44914
Punjab,Hoshiarpur,Dr. RAJ KUMAR CHABBEWAL,MALE,49,SC,INC,Hand,369719,3071,372790
Punjab,Hoshiarpur,DHARAM PAL,MALE,65,SC,NATJUP,BUCKET,2895,7,2902
Punjab,Hoshiarpur,PARAMJIT SINGH (FAUJI BOOTHGARH),MALE,42,SC,SBM,Television,2845,72,2917
Punjab,Hoshiarpur,TILAK RAJ (VAID),MALE,57,SC,IND,Tractor Chalata Kisan,2256,8,2264
Punjab,Hoshiarpur,DAVINDER SINGH,MALE,41,SC,IND,Cup & Saucer,2239,13,2252
Punjab,Hoshiarpur,NOTA,,,,NOTA,,12755,113,12868
Punjab,Anandpur Sahib,Sodhi Vikram Singh,MALE,62,GENERAL,BSP,Elephant,146077,364,146441
Punjab,Anandpur Sahib,Narinder Singh Shergill,MALE,51,GENERAL,AAAP,Broom,52539,513,53052
Punjab,Anandpur Sahib,Professor Prem Singh Chandumajra,MALE,69,GENERAL,SAD,Scales,379552,1609,381161
Punjab,Anandpur Sahib,Manish Tewari,MALE,53,GENERAL,INC,Hand,426904,1141,428045
Punjab,Anandpur Sahib,Raghunath Singh,MALE,65,GENERAL,CPIM,"Hammer, Sickle and Star",10638,27,10665
Punjab,Anandpur Sahib,Ashwani Kumar,MALE,46,GENERAL,HSS,Plate Containing Food,1707,25,1732
Punjab,Anandpur Sahib,Dr. Sukhdeep Kaur,FEMALE,40,GENERAL,JanSP,Helicopter,942,86,1028
Punjab,Anandpur Sahib,Surinder Kaur Mangat,FEMALE,72,GENERAL,RJSPS,Tractor Chalata Kisan,1097,9,1106
Punjab,Anandpur Sahib,Harmesh Sharma,MALE,47,GENERAL,JJJKP,Shoe,910,21,931
Punjab,Anandpur Sahib,Kawaljeet Singh,MALE,54,GENERAL,HCP,Chakki,866,36,902
Punjab,Anandpur Sahib,Kulwinder Kaur,FEMALE,57,GENERAL,APoI,Coat,1911,18,1929
Punjab,Anandpur Sahib,Gurbinder Singh Sonu,MALE,34,SC,PPID,Basket containing Fruits,1516,6,1522
Punjab,Anandpur Sahib,Jodh Singh Thandi,MALE,59,GENERAL,BLSD,Telephone,2904,17,2921
Punjab,Anandpur Sahib,Faqir Chand,MALE,69,GENERAL,SHS,Bow & Arrow,2397,68,2465
Punjab,Anandpur Sahib,Bir Devinder Singh,MALE,70,GENERAL,SADT,Farmer Ploughing Within Square,10315,109,10424
Punjab,Anandpur Sahib,Bargava Reddy D,MALE,31,GENERAL,PPOI,FLUTE,2820,4,2824
Punjab,Anandpur Sahib,Avtar Singh,MALE,59,SC,IND,Football,3637,9,3646
Punjab,Anandpur Sahib,Ashish Garg,MALE,38,GENERAL,IND,Helmet,2782,2,2784
Punjab,Anandpur Sahib,Sunaina,FEMALE,31,GENERAL,IND,BUCKET,1882,30,1912
Punjab,Anandpur Sahib,Kirpal Kaur,FEMALE,34,GENERAL,IND,Battery torch,2141,30,2171
Punjab,Anandpur Sahib,Charan Dass,MALE,66,GENERAL,IND,BENCH,958,2,960
Punjab,Anandpur Sahib,Jagneet Singh Balsuan,MALE,25,GENERAL,IND,Camera,1114,3,1117
Punjab,Anandpur Sahib,Dr. Paramjeet Singh Ranu,MALE,52,GENERAL,IND,Stethoscope,1313,3,1316
Punjab,Anandpur Sahib,Manmohan Singh,MALE,58,GENERAL,IND,CCTV Camera,1381,1,1382
Punjab,Anandpur Sahib,Rakesh Kumar,MALE,35,GENERAL,IND,Ring,1008,3,1011
Punjab,Anandpur Sahib,Vikram Singh John,MALE,33,GENERAL,IND,Gift Pack,1141,4,1145
Punjab,Anandpur Sahib,NOTA,,,,NOTA,,17069,66,17135
Punjab,Ludhiana,BABA SUKHWINDER SINGH GILL,MALE,43,GENERAL,NCP,Clock,1992,112,2104
Punjab,Ludhiana,PROF. TEJ PAL SINGH GILL,MALE,32,GENERAL,AAAP,Broom,15794,151,15945
Punjab,Ludhiana,MAHESHINDER SINGH GREWAL,MALE,69,GENERAL,SAD,Scales,298963,472,299435
Punjab,Ludhiana,RAVNEET SINGH BITTU,MALE,43,GENERAL,INC,Hand,383284,511,383795
Punjab,Ludhiana,BABA AMARJIT SINGH KHALSA,MALE,41,GENERAL,BLSD,Telephone,3171,40,3211
Punjab,Ludhiana,SIMARJEET SINGH BAINS,MALE,48,GENERAL,LIP,Letter Box,306786,637,307423
Punjab,Ludhiana,DARSHAN SINGH DABA,MALE,49,GENERAL,JJJKP,Shoe,1335,11,1346
Punjab,Ludhiana,DALJIT SINGH,MALE,40,GENERAL,PPIS,Bread,1593,4,1597
Punjab,Ludhiana,DEVINDER BHAGRIA,MALE,44,GENERAL,HSS,DIAMOND,3593,1,3594
Punjab,Ludhiana,DILDAR SINGH,MALE,35,SC,APoI,Coat,1244,10,1254
Punjab,Ludhiana,PARDEEP BAWA,MALE,46,GENERAL,SAKAP,Balloon,1158,0,1158
Punjab,Ludhiana,DR. BRIJESH KUMAR BANGAR,MALE,42,SC,PPID,Basket containing Fruits,1169,6,1175
Punjab,Ludhiana,BALJIT SINGH,MALE,54,GENERAL,BHAPRAP,Ludo,1633,7,1640
Punjab,Ludhiana,Er. BALDEV RAJ KATNA,MALE,64,GENERAL,NATJUP,SHIP,1326,2,1328
Punjab,Ludhiana,BINTU KUMAR TAANK ( B.K. TAANK),MALE,42,SC,ANC,Gramophone,1057,3,1060
Punjab,Ludhiana,MOHD. NASEEM ANSARI,MALE,52,SC,RASAP,Cup & Saucer,1867,4,1871
Punjab,Ludhiana,RAJINDER GHAI,MALE,39,SC,HSP,Tractor Chalata Kisan,1010,4,1014
Punjab,Ludhiana,VAID RAM SINGH DEAPAK,MALE,77,SC,BMUP,Cot,948,4,952
Punjab,Ludhiana,JASDEEP SINGH SODHI,MALE,30,GENERAL,IND,Battery torch,1533,2,1535
Punjab,Ludhiana,JAI PARKASH JAIN (TITU BANIYA),MALE,40,GENERAL,IND,Gas Cylinder,2723,3,2726
Punjab,Ludhiana,MOHINDER SINGH,MALE,59,SC,IND,Football,894,1,895
Punjab,Ludhiana,RAVINDER PAL SINGH (BABA JI BURGER WALE),MALE,30,GENERAL,IND,Key,1357,2,1359
Punjab,Ludhiana,NOTA,,,,NOTA,,10458,80,10538
Punjab,Fatehgarh Sahib,AMAR SINGH,MALE,65,SC,INC,Hand,410723,928,411651
Punjab,Fatehgarh Sahib,DARBARA SINGH GURU,MALE,66,SC,SAD,Scales,316999,754,317753
Punjab,Fatehgarh Sahib,BANDEEP SINGH,MALE,35,SC,AAAP,Broom,62553,328,62881
Punjab,Fatehgarh Sahib,ASHOK KUMAR,MALE,41,SC,RasLP,COCONUT FARM,3285,11,3296
Punjab,Fatehgarh Sahib,SURJIT SINGH KANG,MALE,47,SC,BLSD,Telephone,3433,36,3469
Punjab,Fatehgarh Sahib,HARCHAND SINGH,MALE,55,SC,RSP,Spade & Stoker,1730,3,1733
Punjab,Fatehgarh Sahib,KAMALJEET SINGH,MALE,50,SC,DPIN,Punching Machine,2352,35,2387
Punjab,Fatehgarh Sahib,GURJIT SINGH,MALE,33,SC,SVJSP,Bicycle Pump,935,7,942
Punjab,Fatehgarh Sahib,GURBACHAN SINGH,MALE,43,SC,SAKAP,Tractor Chalata Kisan,1302,8,1310
Punjab,Fatehgarh Sahib,BALWINDER KAUR,FEMALE,35,SC,JJJKP,Shoe,1262,27,1289
Punjab,Fatehgarh Sahib,MANWINDER SINGH GIASPURA,MALE,44,SC,LIP,Letter Box,142072,202,142274
Punjab,Fatehgarh Sahib,RAM SINGH RAISAL,MALE,57,SC,APoI,Coat,1932,7,1939
Punjab,Fatehgarh Sahib,VINOD KUMAR,MALE,25,SC,BHAPRAP,Ludo,1102,20,1122
Punjab,Fatehgarh Sahib,KARANDEEP SINGH,MALE,41,SC,IND,Football,1044,0,1044
Punjab,Fatehgarh Sahib,KULDEEP SINGH SAHOTA,MALE,51,SC,IND,Cot,4694,5,4699
Punjab,Fatehgarh Sahib,GURCHARAN SINGH MACHHIWARA,MALE,44,SC,IND,Auto- Rickshaw,4972,14,4986
Punjab,Fatehgarh Sahib,ADVOCATE PRABHJOT SINGH,MALE,29,SC,IND,Pen Nib with Seven Rays,3939,3,3942
Punjab,Fatehgarh Sahib,PREM SINGH MOHANPUR,MALE,62,SC,IND,Battery torch,2554,5,2559
Punjab,Fatehgarh Sahib,BALKAR SINGH,MALE,46,SC,IND,Truck,1858,3,1861
Punjab,Fatehgarh Sahib,LACHHMAN SINGH,MALE,62,SC,IND,COMPUTER,1760,6,1766
Punjab,Fatehgarh Sahib,NOTA,,,,NOTA,,12985,60,13045
Punjab,Faridkot,Prof. Sadhu Singh,MALE,78,SC,AAAP,Broom,114610,709,115319
Punjab,Faridkot,Gulzar Singh Ranike,MALE,61,SC,SAD,Scales,334674,1135,335809
Punjab,Faridkot,Dr. Daljit Singh Chauhan,MALE,37,SC,NCP,Clock,3407,178,3585
Punjab,Faridkot,Mohammad Sadique,MALE,78,SC,INC,Hand,417936,1129,419065
Punjab,Faridkot,Om Parkash,MALE,42,SC,BHTJP,Almirah,2757,278,3035
Punjab,Faridkot,Ajay Kumar,MALE,39,SC,IDRP,Battery Torch,6094,12,6106
Punjab,Faridkot,Amandeep Kaur,FEMALE,29,SC,PPID,Basket containing Fruits,1231,59,1290
Punjab,Faridkot,Dr. Swarn Singh,MALE,69,SC,ASJP,Road Roller,3663,15,3678
Punjab,Faridkot,Sukhdev Singh,MALE,46,SC,HSS,DIAMOND,1780,5,1785
Punjab,Faridkot,Chanan Singh Wattu,MALE,65,SC,BMUP,Cot,1296,17,1313
Punjab,Faridkot,Parminder Singh,MALE,40,SC,BHAPRAP,Ludo,799,11,810
Punjab,Faridkot,Master Baldev Singh,MALE,61,SC,PUNEKP,Key,43794,138,43932
Punjab,Faridkot,Bhola Singh,MALE,43,SC,BLSD,Telephone,3455,7,3462
Punjab,Faridkot,Rajinder Kaur Safri,FEMALE,36,SC,RJSPS,Tractor Chalata Kisan,2128,10,2138
Punjab,Faridkot,Veerpal Kaur,FEMALE,29,SC,SAKAP,Balloon,1765,20,1785
Punjab,Faridkot,Jaswinder Singh,MALE,36,SC,IND,COCONUT FARM,4909,3,4912
Punjab,Faridkot,Jagmeet Singh,MALE,38,SC,IND,Football,2089,2,2091
Punjab,Faridkot,Darshan Singh,MALE,39,SC,IND,BENCH,2052,2,2054
Punjab,Faridkot,Nanak Singh Chauhan,MALE,64,SC,IND,Water Tank,1404,11,1415
Punjab,Faridkot,Badal Singh,MALE,35,SC,IND,Gas Cylinder,2113,4,2117
Punjab,Faridkot,NOTA,,,,NOTA,,19053,193,19246
Punjab,Firozpur,SUKHBIR SINGH BADAL,MALE,56,GENERAL,SAD,Scales,631100,2327,633427
Punjab,Firozpur,SHER SINGH GHUBAYA,MALE,56,SC,INC,Hand,432964,1613,434577
Punjab,Firozpur,HANS RAJ GOLDEN,MALE,54,GENERAL,CPI,Ears of Corn And Sickle,25967,161,26128
Punjab,Firozpur,HARJINDER SINGH KAKA SRAN,MALE,49,GENERAL,AAAP,Broom,31240,632,31872
Punjab,Firozpur,SUNNY BAWA,MALE,30,GENERAL,AKBHAD,Cup & Saucer,1056,16,1072
Punjab,Firozpur,SUKHJIT SINGH,MALE,39,GENERAL,BLSD,Telephone,1580,46,1626
Punjab,Firozpur,HARMANDER SINGH,MALE,37,SC,SAKAP,Balloon,518,5,523
Punjab,Firozpur,NARESH KUMAR,MALE,64,GENERAL,HSS,DIAMOND,1758,3,1761
Punjab,Firozpur,BALWANT SINGH KHALSA,MALE,64,GENERAL,JanSP,Helicopter,1185,9,1194
Punjab,Firozpur,MADAN LAL,MALE,42,SC,RPIR,Tractor Chalata Kisan,947,5,952
Punjab,Firozpur,SATNAM SINGH SON OF GURDEEP SINGH,MALE,29,SC,IND,BUCKET,747,3,750
Punjab,Firozpur,SATNAM SINGH SON OF BALWANT SINGH,MALE,60,SC,IND,Punching Machine,900,9,909
Punjab,Firozpur,SUSHIL KUMAR,MALE,39,GENERAL,IND,COMPUTER,817,7,824
Punjab,Firozpur,SURJIT SINGH,MALE,46,SC,IND,Football,1032,2,1034
Punjab,Firozpur,KASHMIR SINGH,MALE,66,SC,IND,Camera,2386,1,2387
Punjab,Firozpur,KULDEEP SINGH,MALE,29,GENERAL,IND,Black Board,5088,4,5092
Punjab,Firozpur,JATINDER SINGH THIND,MALE,31,GENERAL,IND,Flag with Three Stars,6791,13,6804
Punjab,Firozpur,PARWINDER SINGH,MALE,30,GENERAL,IND,Mike,2404,0,2404
Punjab,Firozpur,PALA SINGH,MALE,74,SC,IND,Bat,963,1,964
Punjab,Firozpur,BALKAR SINGH,MALE,49,SC,IND,Ganna Kisan,1411,0,1411
Punjab,Firozpur,BUTA RAM GULATI,MALE,38,GENERAL,IND,Truck,697,3,700
Punjab,Firozpur,MANOJ KUMAR,MALE,48,GENERAL,IND,Gas Cylinder,730,1,731
Punjab,Firozpur,NOTA,,,,NOTA,,14436,455,14891
Punjab,Bathinda,Amrinder Singh Raja Warring,MALE,41,GENERAL,INC,Hand,469412,1640,471052
Punjab,Bathinda,Harsimrat Kaur Badal,FEMALE,52,GENERAL,SAD,Scales,490811,2013,492824
Punjab,Bathinda,Prof. Baljinder Kaur,FEMALE,33,GENERAL,AAAP,Broom,133728,670,134398
Punjab,Bathinda,Swarn Singh Dhaliwal,MALE,34,GENERAL,SUCI(C),Battery torch,5082,24,5106
Punjab,Bathinda,Sukhchain Singh Bhargav,MALE,40,GENERAL,HSS,DIAMOND,1777,17,1794
Punjab,Bathinda,Sukhpal Singh Khaira,MALE,54,GENERAL,PUNEKP,Key,37854,345,38199
Punjab,Bathinda,Gursewak Singh,MALE,58,GENERAL,SAD(M),Truck,3777,43,3820
Punjab,Bathinda,Gurmeet Singh Insa,MALE,49,SC,PLP,Air Conditioner,678,14,692
Punjab,Bathinda,Dr. Jagsir Singh Mrar,MALE,38,SC,BMUP,Cot,1047,19,1066
Punjab,Bathinda,Rtd. Subedar Major Jagdev Singh Raipur,MALE,50,GENERAL,BLSD,Telephone,1737,28,1765
Punjab,Bathinda,Baljinder Kumar Sangila,MALE,55,GENERAL,SP(I),Auto- Rickshaw,1394,12,1406
Punjab,Bathinda,Bhagwant Singh Samaon,MALE,40,SC,CPI(ML)(L),Flag with Three Stars,5372,9,5381
Punjab,Bathinda,Bhupinder Singh Bhainda Waring,MALE,41,GENERAL,SAKAP,Tractor Chalata Kisan,1298,4,1302
Punjab,Bathinda,Amrik Singh,MALE,36,GENERAL,IND,BENCH,1664,12,1676
Punjab,Bathinda,Sandeep Kumar,MALE,44,GENERAL,IND,Bat,2726,5,2731
Punjab,Bathinda,Surjeet Singh,MALE,58,GENERAL,IND,Hand Cart,5869,3,5872
Punjab,Bathinda,Harpal Singh,MALE,46,GENERAL,IND,Basket containing Fruits,4626,1,4627
Punjab,Bathinda,Kartar Singh,MALE,67,SC,IND,Television,2978,0,2978
Punjab,Bathinda,Gurcharan Singh,MALE,34,GENERAL,IND,BUCKET,1484,1,1485
Punjab,Bathinda,Gurmail Singh,MALE,46,SC,IND,Chakki,800,4,804
Punjab,Bathinda,Teja Singh,MALE,37,GENERAL,IND,Mike,1446,2,1448
Punjab,Bathinda,Nahar Singh,MALE,66,GENERAL,IND,HOCKEY & BALL,956,4,960
Punjab,Bathinda,Bhola Singh Sahota,MALE,47,SC,IND,Gas Cylinder,882,2,884
Punjab,Bathinda,Manjit Kaur,FEMALE,53,GENERAL,IND,Sewing Machine,1067,5,1072
Punjab,Bathinda,Ranveer Singh Rana,MALE,39,GENERAL,IND,Road Roller,911,2,913
Punjab,Bathinda,Prof. Lakhbir Singh,MALE,50,GENERAL,IND,Tiller,1145,9,1154
Punjab,Bathinda,Veerpal Kaur,FEMALE,40,GENERAL,IND,Pot,2069,9,2078
